"ID","Weightvar","age","state","region","income","ethnicity","education","party","candidate","headline_id","recall","headline_value","headline_status","fact_check_link","recall_fake_headline"
"1145613001",0.745208663262054,56,"California","West","$35,000 to $49,999","Other race","Ph.D.","Other","Other","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100901866",1.71332292194819,51,"California","West","$50,000 to $74,999","Other race","Ph.D.","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1124466228",2.2697319708469,37,"Michigan","Midwest","Less than $25,000","White","Ph.D.","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1136578764",0.730594154538575,41,"Kentucky","South","Less than $25,000","White","Associate's degree","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146302333",1.2553792416756,64,"Texas","South","$75,000 to $99,999","White","Bachelor's degree","Independent","Hillary Clinton","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1142767198",0.773936143489965,33,"New York","Northeast","$35,000 to $49,999","White","Graduate or professional degree","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"C1441014215",1.53948556474435,32,"Texas","South","$50,000 to $74,999","Other race","Graduate or professional degree","Independent",NA,"C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1107839582",0.665286978656735,74,"New York","Northeast","$25,000 to $34,999","White","Bachelor's degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101522158",0.885273673229054,69,"California","West","$35,000 to $49,999","Other race","Associate's degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101250842",1.71332292194819,43,"California","West","$50,000 to $74,999","White","Associate's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144832902",0.816348933972144,55,"Tennessee","South","Less than $25,000","White","Ph.D.","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145011014",0.814401877001315,57,"Indiana","Midwest","$25,000 to $34,999","White","Bachelor's degree","Republican","Donald Trump","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1145495234",0.710922452758741,47,"Arkansas","South","$25,000 to $34,999","White","Associate's degree","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1035444843",0.765693397654372,77,"Texas","South","$25,000 to $34,999","White","Ph.D.","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1129194018",1.8537111309568,32,"North Carolina","South","$25,000 to $34,999","Black or African American","Bachelor's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1017683051",0.697926435180417,65,"Florida","South","$50,000 to $74,999","White","Associate's degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1012442082",1.33523837857433,61,"South Dakota","Midwest","$75,000 to $99,999","White","Some college, no degree","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1026448768",0.762636662671286,58,"Tennessee","South","$35,000 to $49,999","White","Some college, no degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1137378842",1.13894430374521,44,"Washington","West","$75,000 to $99,999","White","Ph.D.","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1134689743",1.16558049523274,36,"Florida","South","$75,000 to $99,999","White","Bachelor's degree","Independent","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1019755334",0.745208663262054,55,"California","West","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1128306427",0.665286978656735,59,"New Jersey","Northeast","$25,000 to $34,999","White","Ph.D.","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1033557116",1.09075965043091,60,"New York","Northeast","$75,000 to $99,999","White","Ph.D.","Republican",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1014066963",0.811150692238137,61,"Iowa","Midwest","$35,000 to $49,999","White","Bachelor's degree","Independent","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1141158573",0.765693397654372,62,"Texas","South","$25,000 to $34,999","White","Bachelor's degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1146950635",1.22669094257698,55,"Colorado","West","$75,000 to $99,999","White","Ph.D.","Other","Other","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1141684476",0.762636662671286,65,"West Virginia","South","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1018124580",0.681977213099476,65,"Oregon","West","$50,000 to $74,999","White","Graduate or professional degree","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1141258215",0.788657936878189,54,"Florida","South","Less than $25,000","White","Associate's degree","Independent","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1075150931",1.49881011443804,34,"Illinois","Midwest","$75,000 to $99,999","White","Ph.D.","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101458257",0.782696236992401,66,"Missouri","Midwest","$25,000 to $34,999","White","Graduate or professional degree","Independent","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"C1441023022",3.15387375001195,50,"Florida","South","$75,000 to $99,999","Other race","Graduate or professional degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101165331",0.814401877001315,58,"Michigan","Midwest","$25,000 to $34,999","White","Some college, no degree","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1100822992",0.814401877001315,68,"Illinois","Midwest","$25,000 to $34,999","White","Some college, no degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146083036",0.753128133858077,44,"Indiana","Midwest","$35,000 to $49,999","White","Ph.D.","Independent",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1026524246",2.02449706250764,56,"Colorado","West","$25,000 to $34,999","Other race","Associate's degree","Independent","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1132050912",1.13894430374521,38,"Montana","West","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1022682539",1.05376049350997,54,"New Jersey","Northeast","$75,000 to $99,999","White","Associate's degree","Democrat","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1137747213",1.53328037682785,52,"Alabama","South","$25,000 to $34,999","Black or African American","Some college, no degree","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1001515531",0.748195544829893,57,"California","West","$25,000 to $34,999","White","Bachelor's degree","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1068729070",0.662631077498803,74,"New Jersey","Northeast","$35,000 to $49,999","White","Associate's degree","Democrat",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1144872490",0.773936143489965,34,"New York","Northeast","$35,000 to $49,999","White","Graduate or professional degree","Independent","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146625117",0.708267147544739,32,"New York","Northeast","$50,000 to $74,999","White","Graduate or professional degree","Democrat",NA,"C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1094520135",0.836499534305318,29,"Arizona","West","$35,000 to $49,999","White","Associate's degree","Independent","Other","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1135741541",0.856062529354088,31,"Georgia","South","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1132699786",0.585836757813313,35,"New York","Northeast","$50,000 to $74,999","White","Graduate or professional degree","Republican","Donald Trump","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1101637649",1.13894430374521,43,"California","West","$75,000 to $99,999","White","Ph.D.","Republican","Hillary Clinton","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1146885104",0.753128133858077,40,"Nebraska","Midwest","$35,000 to $49,999","White","Some college, no degree","Other",NA,"C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1058869311",0.67075532355674,71,"Louisiana","South","$50,000 to $74,999","White","Graduate or professional degree","Republican","Donald Trump","C","yes","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","yes"
"1035370009",0.782696236992401,79,"Ohio","Midwest","$25,000 to $34,999","White","Ph.D.","Republican","Donald Trump","C","unsure","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1067930792",1.28325595005508,72,"Nebraska","Midwest","$75,000 to $99,999","White","Bachelor's degree","Other","Jill Stein","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
"1030206046",0.708084369606574,47,"Tennessee","South","$35,000 to $49,999","White","Ph.D.","Republican","Gary Johnson","C","no","FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder - Suicide","Fake","<a href=http://www.snopes.com/fbi-agent-murder-suicide/>Snopes</a>","no"
